Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.052455302,1.0%,4.5%,Fremont,153,34.2%,4.8%,81,-23.6%,-40.4%,12,0,-12,630.894861841,0.002221552,0.053044812,988000,0.029166667,0.097815591,663.157894737,-0.008618209,0.136526228,"$1,075K",7.7%,17.5%,0.5,-0.4,-0.4,98,-22.8%,6.5%,10/1/2017,30,10/31/2017,0.160493827,-0.065921267,-0.133623820,Single Family Residential,"Fremont, CA",place,0.771241830,-0.018231854,0.291789775,California,CA,6671
Value,,1,1.115536308,6.4%,-2.4%,Berkeley,34,41.7%,61.9%,44,18.9%,7.3%,15,-9,0,481.308898773,0.035818418,0.149739894,695000,0.070878274,-0.073333333,489.864033116,-0.070952658,0.067903592,$757K,4.3%,-5.4%,1.3,-0.2,-0.7,56,47.4%,24.4%,2/1/2014,30,2/28/2014,0.159090909,-0.003071253,0.085920177,Single Family Residential,"Berkeley, CA",place,0.705882353,0.164215686,-0.151260504,California,CA,1590
Value,,1,1.018751729,1.9%,2.9%,Oakland,277,9.5%,15.9%,595,-3.4%,-39.9%,23,-12,-19,230.074287108,0.062292333,0.072936054,325000,0.090604027,0.018808777,224.101479915,0.197617586,0.122065524,$320K,29.3%,18.5%,2.1,-0.3,-2,370,20.5%,-0.3%,5/1/2012,30,5/31/2012,0.236974790,-0.009778457,-0.045853493,Single Family Residential,"Oakland, CA",place,0.570397112,0.111899088,0.181275773,California,CA,13654
Value,,1,1.081330057,-3.9%,7.6%,Berkeley,57,-9.5%,5.6%,40,-31.0%,-60.4%,16,1,-21,416.316536133,-0.045687773,0.049263779,549000,-0.214592275,0.022346369,446.428571429,-0.045840523,0.126419553,$706K,-2.6%,14.5%,0.7,-0.2,-1.2,30,-53.8%,-6.3%,11/1/2012,30,11/30/2012,0.175,-0.118103448,-0.240841584,Single Family Residential,"Berkeley, CA",place,0.666666667,-0.031746032,0.259259259,California,CA,1590
Value,,1,1.060791852,-7.7%,0.3%,Alameda,26,73.3%,8.3%,22,-18.5%,22.2%,14,-1,-1,554.705432288,0.027601613,0.003825555,968000,-0.018753168,0.081564246,572.874888463,-0.018856274,0.051780407,$925K,-15.9%,1.0%,0.8,-1,0,31,3.3%,14.8%,3/1/2017,30,3/31/2017,0.090909091,-0.057239057,-0.075757576,Single Family Residential,"Alameda, CA",place,0.615384615,-0.384615385,-0.134615385,California,CA,117
Value,,1,1.147921650,0.3%,-2.0%,Alameda,44,37.5%,22.2%,22,-18.5%,-15.4%,14,1,1,576.106731352,-0.018441782,-0.022733298,995000,0.013754457,0.137142857,675.515858904,0.039039868,0.056685653,"$1,120K",7.8%,4.1%,0.5,-0.3,-0.2,43,-6.5%,16.2%,6/1/2018,30,6/30/2018,0.227272727,0.116161616,-0.003496503,Single Family Residential,"Alameda, CA",place,0.886363636,-0.082386364,-0.030303030,California,CA,117
Value,,1,1.005941809,0.5%,0.8%,San Ramon,51,-26.1%,8.5%,40,-43.7%,-16.7%,27,3,5,447.470653914,0.047185053,0.085530660,879000,-0.118794784,0.100125156,426.413255361,0.033405753,0.085839219,$972K,1.3%,10.5%,0.8,-0.2,-0.2,28,-39.1%,-15.2%,11/1/2015,30,11/30/2015,0.2,-0.011267606,-0.029166667,Single Family Residential,"San Ramon, CA",place,0.470588235,0.079283887,0.045056320,California,CA,17519
Value,,1,1.115946730,-1.3%,-1.5%,Berkeley,61,45.2%,10.9%,53,-34.6%,-40.4%,15,-9,0,496.141124587,-0.017309813,0.026535698,849950,-5.882352941e-05,0.182127955,592.857142857,0.028288495,0.103927646,$895K,2.3%,10.5%,0.9,-1,-0.7,55,-33.7%,-14.1%,10/1/2014,30,10/31/2014,0.320754717,0.184952248,-0.050031800,Single Family Residential,"Berkeley, CA",place,0.836065574,0.121779859,0.017883756,California,CA,1590
Value,,1,1.016039512,1.4%,1.9%,San Ramon,51,-26.1%,-3.8%,24,-52.9%,-64.2%,12,-8,-16,455.278380742,-0.045902178,-0.013563508,1157000,0.162814070,0.207724426,493.368700265,0.052222907,0.139458566,"$1,023K",-9.8%,2.8%,0.5,-0.2,-0.8,26,-58.1%,-33.3%,11/1/2017,30,11/30/2017,0.208333333,-0.085784314,-0.075248756,Single Family Residential,"San Ramon, CA",place,0.686274510,0.193520887,0.327783944,California,CA,17519
Value,,1,1.009375697,-1.2%,-0.9%,Fremont,114,0.0%,17.5%,62,-23.5%,-22.5%,18,0,2,433.714285714,0.035342262,0.142279196,699000,0.075384615,0.165097091,435.606147887,0.030775763,0.198735715,$707K,4.9%,17.2%,0.5,-0.2,-0.3,53,-40.4%,-3.6%,12/1/2013,30,12/31/2013,0.112903226,-0.010553564,-0.012096774,Single Family Residential,"Fremont, CA",place,0.561403509,-0.087719298,0.015011756,California,CA,6671
Value,,1,1.002201114,-2.1%,-0.8%,Dublin,56,16.7%,-1.8%,62,-16.2%,59.0%,17,6,4,406.961799357,-0.071916832,0.011937312,989000,0.143418695,0.100111235,422.428206398,-0.025087184,0.011008660,$919K,-7.5%,8.1%,1.1,-0.4,0.4,47,-26.6%,11.9%,8/1/2016,30,8/31/2016,0.435483871,0.124673060,0.255996691,Single Family Residential,"Dublin, CA",place,0.553571429,-0.175595238,-0.042919799,California,CA,5159
Value,,1,1.010012016,-1.2%,-1.5%,San Ramon,94,16.0%,10.6%,108,12.5%,10.2%,13,2,3,441.340782123,0.015729663,0.045538848,1025000,0,0.046986721,445.755138261,-0.029598626,0.045985223,"$1,088K",3.6%,6.1%,1.1,-0.100000000,-0.100000000,97,-5.8%,-4.0%,6/1/2016,30,6/30/2016,0.296296296,0.035879630,0.051398337,Single Family Residential,"San Ramon, CA",place,0.574468085,-0.092198582,-0.166708385,California,CA,17519
Value,,1,1.001809144,0.4%,-0.5%,San Ramon,46,-2.1%,-9.8%,29,-39.6%,26.1%,13,-9,-5,388.379790941,-0.057819396,0.071776277,874225,0.094148936,-0.038785047,415.234035654,0.057371916,0.079203202,$878K,-0.3%,5.7%,0.6,-0.4,0.1,16,-51.5%,14.3%,12/1/2014,30,12/31/2014,0.275862069,0.046695402,0.145427286,Single Family Residential,"San Ramon, CA",place,0.456521739,0.030989824,-0.053282182,California,CA,17519
Value,,1,1.011232317,0.4%,-1.3%,Fremont,124,-15.1%,10.7%,105,-22.8%,7.1%,25,1,9,566.202090592,-0.054935758,0.022633920,869888,-0.033424485,0.028372551,576.424402647,-0.012118445,0.018467160,$940K,2.7%,11.2%,0.8,-0.1,-0.1,77,-16.3%,0.0%,11/1/2016,30,11/30/2016,0.190476190,-0.103641457,0.027210884,Single Family Residential,"Fremont, CA",place,0.483870968,0.004418913,-0.150057604,California,CA,6671
Value,,1,0.993959215,-1.2%,-0.8%,San Ramon,49,-3.9%,6.5%,29,-27.5%,0.0%,19,-8,6,446.504992867,-0.002158043,0.149660727,975000,0.109215017,0.115273528,422.050290135,-0.010231777,0.016415452,$895K,-7.9%,2.0%,0.6,-0.2,0,21,-25.0%,31.3%,12/1/2015,30,12/31/2015,0.068965517,-0.131034483,-0.206896552,Single Family Residential,"San Ramon, CA",place,0.448979592,-0.021608643,-0.007542147,California,CA,17519
Value,,1,1.018919982,-0.1%,-0.9%,San Ramon,63,31.3%,-8.7%,93,31.0%,20.8%,10,1,2,445.981290915,0.000425232,0.093959197,1013000,-0.057674419,0.013050653,459.206419973,0.022522720,0.087426314,"$1,035K",1.8%,12.5%,1.5,0,0.4,114,44.3%,4.6%,4/1/2016,30,4/30/2016,0.204301075,0.021202484,0.100404971,Single Family Residential,"San Ramon, CA",place,0.698412698,-0.030753968,-0.055210490,California,CA,17519
Value,,1,1.002294161,0.1%,1.0%,San Ramon,25,-37.5%,-39.0%,32,88.2%,-46.7%,12,-4,-2,478.373327697,-0.014843139,0.064590220,1138500,0.111273792,0.081196581,476.896990250,-0.018450527,0.072373773,"$1,125K",12.8%,6.1%,1.3,0.9,-0.2,50,177.8%,13.6%,1/1/2018,30,1/31/2018,0.125,0.066176471,-0.158333333,Single Family Residential,"San Ramon, CA",place,0.36,-0.115,-0.030243902,California,CA,17519
Value,,1,1.027972106,-0.8%,1.9%,San Ramon,105,22.1%,5.0%,59,-16.9%,-24.4%,9,0,-6,499.208593470,0.005490993,0.081041935,1249500,0.000480423,0.095094424,511.408339890,-0.017114340,0.089884361,"$1,190K",2.2%,8.6%,0.6,-0.2,-0.2,92,-21.4%,43.8%,6/1/2018,30,6/30/2018,0.220338983,-0.005013130,-0.100173837,Single Family Residential,"San Ramon, CA",place,0.780952381,-0.054341737,0.230952381,California,CA,17519
Value,,1,1.023480220,-0.2%,2.7%,San Ramon,91,1.1%,49.2%,72,-19.1%,12.5%,13,2,-4,366.699266504,0.014765266,0.171090582,789999,-0.102273864,0.098746871,369.036903690,0.018646586,0.194024075,$875K,0.8%,15.4%,0.8,-0.2,-0.2,71,-29.7%,6.0%,8/1/2013,30,8/31/2013,0.375,0.049157303,0.171875,Single Family Residential,"San Ramon, CA",place,0.648351648,-0.118315018,0.287695911,California,CA,17519
Value,,1,1.229496700,1.9%,1.7%,Berkeley,58,18.4%,20.8%,83,36.1%,33.9%,15,0,0,710.609659541,0.135757267,0.128092835,1195000,-0.003336113,0.106481481,813.160813488,0.067201068,0.117801178,"$1,325K",-6.0%,1.9%,1.4,0.2,0.100000000,97,32.9%,10.2%,5/1/2018,30,5/31/2018,0.144578313,0.029824215,-0.032841042,Single Family Residential,"Berkeley, CA",place,0.879310345,0.083391977,-0.016522989,California,CA,1590
Value,,1,1.032538658,-0.7%,2.8%,San Ramon,71,4.4%,-7.8%,64,42.2%,-26.4%,8,0,-1,501.097522734,0.028885990,0.087621384,1175000,0.011710005,0.026649192,509.647651007,0.006399209,0.111106827,"$1,215K",15.5%,11.7%,0.9,0.2,-0.2,95,5.6%,-15.2%,4/1/2018,30,4/30/2018,0.125,-0.052777778,-0.024425287,Single Family Residential,"San Ramon, CA",place,0.774647887,-0.019469760,0.138284251,California,CA,17519
Value,,1,1.043343093,-1.0%,2.3%,Fremont,183,10.9%,7.6%,186,-8.8%,2.8%,13,-1,-1,425.691980128,0.003247963,0.171110711,675000,-0.028776978,0.089764288,445.232466509,-0.010244287,0.233054795,$700K,-3.7%,16.4%,1,-0.2,-0.1,175,-19.7%,1.7%,8/1/2013,30,8/31/2013,0.284946237,0.132985452,0.069476623,Single Family Residential,"Fremont, CA",place,0.841530055,0.047590661,0.218000643,California,CA,6671
Value,,1,1.012016617,1.9%,2.7%,Dublin,39,18.2%,18.2%,63,16.7%,-25.9%,15,-6,-10,282.491046558,-0.026358550,0.075070834,761904,0.516377749,0.201741325,277.777777778,0.013681592,0.093673966,$585K,8.3%,-13.3%,1.6,0,-1,49,28.9%,36.1%,5/1/2012,30,5/31/2012,0.333333333,0.055555556,0.039215686,Single Family Residential,"Dublin, CA",place,0.487179487,0.093240093,0.244755245,California,CA,5159
Value,,1,1.007312048,0.1%,2.9%,San Ramon,45,-15.1%,-23.7%,30,-28.6%,-73.2%,14,1,-64,311.270983213,-0.069448330,0.079547131,785000,0.163135279,0.203803098,318.918918919,-0.021981982,0.117355212,$749K,1.9%,15.6%,0.7,-0.1,-1.2,21,-43.2%,-27.6%,12/1/2012,30,12/31/2012,0.166666667,0.023809524,-0.056547619,Single Family Residential,"San Ramon, CA",place,0.577777778,0.030607966,0.442184557,California,CA,17519
Value,,1,1.007435697,-1.6%,1.0%,San Ramon,71,-22.0%,16.4%,69,-4.2%,38.0%,15,2,-1,376.647834275,0.027130045,0.177290357,799800,0.012406345,0.119423353,369.085173502,0.000130799,0.205446104,$865K,-1.1%,21.8%,1,0.2,0.2,53,-25.4%,10.4%,9/1/2013,30,9/30/2013,0.217391304,-0.157608696,-0.022608696,Single Family Residential,"San Ramon, CA",place,0.535211268,-0.113140381,0.027014546,California,CA,17519
Value,,1,1.003342505,-0.4%,-0.6%,San Ramon,52,-26.8%,23.8%,59,-14.5%,40.5%,17,2,6,375.646723784,-0.002657948,0.168709054,875000,0.094023506,0.166666667,354.735517835,-0.038878982,0.124875404,$804K,-7.1%,13.2%,1.1,0.1,0.1,66,24.5%,24.5%,10/1/2013,30,10/31/2013,0.254237288,0.036845984,0.039951574,Single Family Residential,"San Ramon, CA",place,0.480769231,-0.054442037,-0.114468864,California,CA,17519
Value,,1,1.235197579,2.3%,5.8%,Berkeley,78,62.5%,16.4%,45,-27.4%,-26.2%,15,0,0,582.673885881,-0.075005206,-0.004235431,1099000,0.017592593,0.223149694,720.464656451,-0.009622416,0.101510408,"$1,295K",-0.4%,15.6%,0.6,-0.7,-0.3,75,-14.8%,13.6%,6/1/2017,30,6/30/2017,0.244444444,0.067025090,0.064116576,Single Family Residential,"Berkeley, CA",place,0.884615385,-0.011217949,0.033869116,California,CA,1590
Value,,1,0.986085351,0.3%,0.8%,Fremont,90,-16.7%,4.7%,257,2.8%,-34.1%,48,13,-25,316.169828365,0.015889940,-0.048328817,498000,-0.002004008,-0.113839584,300,-0.012694821,-0.085207918,$500K,8.0%,1.2%,2.9,0.6,-1.6,141,48.4%,-10.8%,1/1/2012,30,1/31/2012,0.256809339,0.056809339,0.031168313,Single Family Residential,"Fremont, CA",place,0.288888889,-0.025925926,0.056330749,California,CA,6671
Value,,1,1.062701216,1.3%,0.3%,Fremont,149,8.0%,4.2%,139,3.7%,10.3%,11,0,-1,475.134340473,-0.008363452,0.094381791,784500,0.007060334,0.082068966,500.592417062,0.061559482,0.137488766,$836K,4.4%,15.1%,0.9,-0.1,0,176,-7.4%,-8.8%,5/1/2014,30,5/31/2014,0.151079137,0.016750778,0.024095010,Single Family Residential,"Fremont, CA",place,0.852348993,0.069740298,0.048153189,California,CA,6671
Value,,1,1.169051310,-0.7%,3.7%,Berkeley,52,-22.4%,-26.8%,56,-6.7%,16.7%,15,0,0,541.125541126,-0.052821857,0.130902596,824000,-0.029446408,0,640.292304853,0.025660779,0.117528805,$918K,-16.5%,4.3%,1.1,0.2,0.4,50,-26.5%,25.0%,8/1/2015,30,8/31/2015,0.089285714,-0.044047619,0.005952381,Single Family Residential,"Berkeley, CA",place,0.865384615,0.089265212,0.034398700,California,CA,1590
Value,,1,1.040915044,0.7%,1.1%,Fremont,166,8.5%,12.2%,105,-4.5%,-47.8%,12,0,-2,633.195634661,0.029252326,0.105596694,950000,-0.068627451,0.011176158,628.923160173,-0.019411354,0.057250065,"$1,060K",6.0%,10.4%,0.6,-0.1,-0.8,144,-11.7%,-21.7%,6/1/2017,30,6/30/2017,0.314285714,0.177922078,0.090405117,Single Family Residential,"Fremont, CA",place,0.740963855,0.054689346,0.058531423,California,CA,6671
Value,,1,1.250050035,7.9%,7.3%,Berkeley,54,28.6%,20.0%,67,76.3%,39.6%,15,0,0,567.616858238,0.016487059,0.042668506,909000,0.015642458,-0.017297297,720.984759672,0.093956117,0.164959585,"$1,211K",34.4%,-2.0%,1.2,0.3,0.100000000,83,31.7%,50.9%,4/1/2016,30,4/30/2016,0.119402985,-0.012175962,0.015236318,Single Family Residential,"Berkeley, CA",place,0.833333333,0,-0.011111111,California,CA,1590
Value,,1,1.017584744,-1.7%,-1.0%,Fremont,124,-6.1%,-17.9%,180,4.0%,12.5%,18,3,2,542.309994835,0.008986029,0.116682679,826944,-0.037317811,0.091675248,559.988571489,0.002480285,0.170625791,$898K,-1.2%,18.1%,1.5,0.2,0.4,146,2.8%,19.7%,9/1/2015,30,9/30/2015,0.255555556,-0.033461785,-0.038194444,Single Family Residential,"Fremont, CA",place,0.609756098,-0.087213599,-0.039250525,California,CA,6671
Value,,1,1.075385569,5.1%,8.3%,Dublin,32,6.7%,-3.0%,22,0.0%,-59.3%,10,-4,-11,331.419624217,0.040737677,0.142280038,724900,0.115316563,0.442730620,348.931735733,0.140481339,0.273340439,$671K,-1.0%,24.3%,0.7,0,-0.9,47,34.3%,23.7%,4/1/2013,30,4/30/2013,0.090909091,0,-0.186868687,Single Family Residential,"Dublin, CA",place,0.9375,0.304166667,0.543560606,California,CA,5159
Value,,1,1.045822531,0.1%,4.9%,San Ramon,87,24.3%,10.1%,68,21.4%,-25.3%,9,0,-11,359.981299673,0.024558716,0.149668750,890000,0.031973795,0.215100007,357.142857143,0.027078441,0.197159566,$870K,10.1%,20.0%,0.8,0,-0.4,107,-6.1%,16.3%,5/1/2013,30,5/31/2013,0.161764706,0.018907563,-0.069004525,Single Family Residential,"San Ramon, CA",place,0.793103448,-0.006896552,0.400698385,California,CA,17519
Value,,1,1.023111643,-1.9%,4.1%,Berkeley,19,-59.6%,26.7%,27,28.6%,-67.9%,34,16,-6,411.537851345,-0.004397081,0.111777398,697500,0.090014065,0.270491803,449.779249448,0.099460388,0.326389827,$603K,-13.9%,48.9%,1.4,1,-4.2,34,277.8%,-37.0%,1/1/2013,30,1/31/2013,0.111111111,-0.031746032,-0.138888889,Single Family Residential,"Berkeley, CA",place,0.526315789,-0.069428891,0.059649123,California,CA,1590
Value,,1,0.997923332,1.0%,-1.2%,San Ramon,47,-38.2%,-30.9%,48,-35.1%,6.7%,22,1,7,412.213740458,0.002741093,0.104878923,799000,-0.119556803,0.002509410,392.703862661,0.009050094,0.026169062,$880K,-1.5%,4.8%,1,0,0.3,33,-50.0%,-8.3%,11/1/2014,30,11/30/2014,0.229166667,0.039977477,0.118055556,Single Family Residential,"San Ramon, CA",place,0.425531915,0.070268757,-0.133291615,California,CA,17519
Value,,1,1.011293286,-1.3%,-1.5%,Fremont,123,9.8%,23.0%,50,-49.0%,-18.0%,19,3,-1,575.047913983,0.038610616,0.211892022,854499.5,0.010180426,0.083169601,558.045825155,-0.014005403,0.128504820,$857K,1.4%,9.1%,0.4,-0.5,-0.2,40,-48.1%,-11.1%,12/1/2015,30,12/31/2015,0.1,-0.063265306,0.018032787,Single Family Residential,"Fremont, CA",place,0.585365854,-0.048562718,-0.074634146,California,CA,6671
Value,,1,1.011256803,0.0%,3.3%,Fremont,137,-18.9%,17.1%,204,1.0%,-58.2%,16,2,-18,365.970795193,0.056363804,0.085314980,599900,-0.029915912,0.090727273,347.428571429,0.006344828,0.067171750,$602K,6.0%,9.7%,1.5,0.3,-2.7,170,2.4%,-9.1%,7/1/2012,30,7/31/2012,0.196078431,0.062415065,-0.117446159,Single Family Residential,"Fremont, CA",place,0.576642336,-0.044659439,0.320232079,California,CA,6671
Value,,1,1.020748155,0.9%,2.7%,San Ramon,61,125.9%,5.2%,35,-28.6%,-68.5%,9,-10,-24,344.827586207,0.035406571,0.108977805,800000,0.046435579,0.097393690,334.701055100,-0.011516217,0.144373254,$775K,-0.6%,9.0%,0.6,-1.2,-1.3,69,-9.2%,-20.7%,3/1/2013,30,3/31/2013,0.114285714,0.093877551,-0.128957529,Single Family Residential,"San Ramon, CA",place,0.655737705,0.026108075,0.207461843,California,CA,17519
Value,,1,0.987889371,-1.8%,-1.5%,San Ramon,76,7.0%,46.2%,74,-6.3%,25.4%,21,6,4,411.086913061,0.019287613,0.094344465,907497.5,-0.044739474,0.03714,389.181731482,0.004378477,0.097103932,$894K,2.4%,11.2%,1,-0.1,-0.1,66,8.2%,0.0%,10/1/2014,30,10/31/2014,0.189189189,-0.152582963,-0.065048099,Single Family Residential,"San Ramon, CA",place,0.355263158,-0.123610082,-0.125506073,California,CA,17519
Value,,1,1.040289471,-0.1%,0.9%,Fremont,132,-20.5%,1.5%,113,7.6%,-49.6%,12,0,-3,608.363209459,-0.039217619,0.056705513,999000,0.051578947,0.052194758,647.318007663,0.029248164,0.102972906,"$1,008K",-5.0%,5.8%,0.9,0.3,-0.8,144,0.0%,-14.3%,7/1/2017,30,7/31/2017,0.168141593,-0.146144121,-0.081858407,Single Family Residential,"Fremont, CA",place,0.765151515,0.024187660,0.003613054,California,CA,6671
Value,,1,1.149478068,-1.0%,0.4%,Berkeley,70,29.6%,11.1%,60,-3.2%,-11.8%,16,0,1,501.712328767,-0.009337500,0.097452079,850000,0.077466003,0.096774194,580.306506884,0.020329197,0.068399925,$883K,7.6%,9.6%,0.9,-0.2,-0.2,79,2.6%,19.7%,6/1/2014,30,6/30/2014,0.25,0.120967742,0.117647059,Single Family Residential,"Berkeley, CA",place,0.8,0.003703704,-0.025396825,California,CA,1590
Value,,1,1.177925278,-3.5%,2.9%,Berkeley,57,-5.0%,26.7%,34,-45.2%,-15.0%,16,1,-1,571.554093119,-0.057281245,0.070411107,992000,0.103448276,0.202424242,716.783216783,-0.018367255,0.097292707,"$1,000K",-11.2%,5.3%,0.6,-0.4,-0.3,24,-60.7%,-25.0%,11/1/2016,30,11/30/2016,0.205882353,0.076850095,-0.044117647,Single Family Residential,"Berkeley, CA",place,0.894736842,-0.038596491,0.161403509,California,CA,1590
Value,,1,1.071589106,1.9%,6.0%,Fremont,111,-27.5%,-10.5%,60,-25.9%,-42.9%,11,-1,-14,637.741149419,0.010851709,0.126348984,998944,0.011076923,0.148359329,671.184022825,0.012102892,0.164392104,"$1,035K",-3.7%,10.1%,0.5,0,-0.3,94,-4.1%,22.1%,11/1/2017,30,11/30/2017,0.133333333,-0.027160494,-0.057142857,Single Family Residential,"Fremont, CA",place,0.792792793,0.021550963,0.308921825,California,CA,6671
Value,,1,1.066636885,-1.6%,2.5%,Oakland,273,25.2%,-6.8%,533,-1.3%,14.6%,18,2,-1,294.859038143,-0.084034665,0.231733192,420000,-0.158316633,0.108179420,335.779816514,0.053318934,0.425376113,$520K,5.1%,55.2%,2,-0.5,0.4,347,-2.8%,7.1%,10/1/2013,30,10/31/2013,0.230769231,0.008547009,0.041521919,Single Family Residential,"Oakland, CA",place,0.725274725,0.014265551,0.114353224,California,CA,13654
Value,,1,1.188535282,3.0%,1.7%,Berkeley,56,133.3%,33.3%,48,11.6%,26.3%,15,0,0,600,-0.018884120,0.074478720,949995,0.001048472,0.061446927,721.781771953,-0.037940875,0.095165430,"$1,100K",-8.7%,22.1%,0.9,-0.9,0,71,65.1%,12.7%,3/1/2017,30,3/31/2017,0.104166667,0.011143411,-0.027412281,Single Family Residential,"Berkeley, CA",place,0.875,0.083333333,0.041666667,California,CA,1590
Value,,1,1.027429557,-0.1%,0.2%,Fremont,151,-11.7%,14.4%,160,-9.1%,-8.6%,16,2,1,485.643777812,0.027313799,0.118386618,757500,0.011348465,0.102709973,478.366849482,0.008604803,0.093344610,$760K,-1.0%,7.8%,1.1,0.1,-0.2,122,-23.8%,-16.4%,9/1/2014,30,9/30/2014,0.29375,0.055113636,0.065178571,Single Family Residential,"Fremont, CA",place,0.649006623,-0.058595717,-0.010084287,California,CA,6671
Value,,1,1.016420803,0.0%,-0.5%,Fremont,100,-38.3%,-12.3%,87,-32.6%,7.4%,17,-1,-1,499.919424460,0.024056606,0.193384043,795000,0.035830619,0.223076923,498.785410638,0.040805148,0.180276988,$790K,1.5%,17.1%,0.9,0.1,0.2,59,-53.9%,-33.7%,11/1/2014,30,11/30/2014,0.172413793,0.040630847,0.048957003,Single Family Residential,"Fremont, CA",place,0.58,-0.074320988,-0.069122807,California,CA,6671
Value,,1,1.075977155,-4.3%,-1.1%,Alameda,33,-13.2%,-8.3%,27,12.5%,-25.0%,15,1,-2,490.930599369,0.000783788,0.090720405,799000,0.005031447,0.111265647,536.711023293,0.073481497,0.116392979,$855K,-0.9%,-0.3%,0.8,0.2,-0.2,41,-2.4%,46.4%,8/1/2015,30,8/31/2015,0.148148148,0.064814815,-0.157407407,Single Family Residential,"Alameda, CA",place,0.757575758,-0.189792663,-0.047979798,California,CA,117
Value,,1,1.058942077,-0.3%,-0.1%,Alameda,38,35.7%,31.0%,36,-7.7%,5.9%,18,2,-2,491.683300067,0.018211379,0.211054737,690000,-0.171171171,-0.011461318,483.425414365,0.168026672,0.149118401,$850K,7.3%,12.3%,0.9,-0.5,-0.3,37,2.8%,0.0%,10/1/2014,30,10/31/2014,0.222222222,0.094017094,0.045751634,Single Family Residential,"Alameda, CA",place,0.789473684,0.039473684,0.065335753,California,CA,117
Value,,1,1.028335730,-2.2%,4.8%,Alameda,15,-31.8%,25.0%,13,-7.1%,-81.9%,15,0,-30,368.615384615,0.082243039,0.089616757,549000,-0.242758621,-0.052631579,408.585055644,0.078195288,0.306878098,$628K,-0.8%,10.6%,0.9,0.3,-5.1,15,200.0%,-60.5%,1/1/2013,30,1/31/2013,0.307692308,0.164835165,0.016025641,Single Family Residential,"Alameda, CA",place,0.533333333,-0.193939394,0.2,California,CA,117
Value,,1,1.110149978,3.0%,-2.8%,Alameda,19,26.7%,26.7%,20,33.3%,-25.9%,14,-2,-1,593.638177593,0.005500251,0.099725212,823500,-0.031176471,-0.165230613,673.400673401,0.091824393,0.153310887,$955K,6.1%,-13.2%,1.1,0.1,-0.7,28,47.4%,-6.7%,2/1/2018,30,2/28/2018,0.05,,-0.098148148,Single Family Residential,"Alameda, CA",place,0.894736842,0.028070175,-0.105263158,California,CA,117
Value,,1,0.971040765,0.9%,0.6%,Alameda,17,-10.5%,-29.2%,65,-9.7%,-21.7%,76,20,43,345.511869436,0.085784516,-0.030482876,535000,0.009433962,-0.126459303,348.258706468,0.088308458,0.034334181,$533K,4.5%,-10.3%,3.8,0,0.3,37,19.4%,2.8%,3/1/2012,30,3/31/2012,0.292307692,0.000641026,-0.141427247,Single Family Residential,"Alameda, CA",place,0.058823529,-0.151702786,-0.107843137,California,CA,117
Value,,1,1.072676529,-1.6%,4.0%,Alameda,45,50.0%,25.0%,38,22.6%,-24.0%,15,2,1,404.876803422,-0.040833792,0.110910655,721500,0.111710324,0.204507513,447.873799726,0.040975971,0.269120543,$725K,8.6%,20.8%,0.8,-0.2,-0.6,40,21.2%,25.0%,7/1/2013,30,7/31/2013,0.210526316,0.081494058,0.050526316,Single Family Residential,"Alameda, CA",place,0.777777778,-0.055555556,0.138888889,California,CA,117
Value,,1,1.006295091,-0.2%,3.0%,Dublin,26,-38.1%,-7.1%,24,-33.3%,-47.8%,22,7,-12,394.915159547,-0.030840512,0.006311175,874230,0.050189201,0.081369589,418.614844009,-0.017942198,0.183357469,$843K,-2.3%,-3.8%,0.9,0,-0.7,24,-29.4%,-14.3%,11/1/2015,30,11/30/2015,0.125,-0.402777778,-0.070652174,Single Family Residential,"Dublin, CA",place,0.5,-0.023809524,0.035714286,California,CA,5159
Value,,1,1.077898926,-2.1%,-2.6%,Alameda,31,0.0%,0.0%,10,-52.4%,-33.3%,14,-1,-2,670.281018028,0.173643806,0.302481766,849000,-0.001176471,-0.112388918,643.564356436,0.160920733,0.122376238,$900K,-4.2%,5.3%,0.3,-0.4,-0.2,8,-61.9%,-42.9%,12/1/2016,30,12/31/2016,0.3,0.061904762,0.233333333,Single Family Residential,"Alameda, CA",place,0.838709677,0.096774194,-0.032258065,California,CA,117
